ensemble,case,b,n,s,variable,pressure_hpa,value,window_start_h,window_end_h,window_count,eke_domain,jet_relative_half_width_deg
standard,BCwave_b1n1s-10,1.0,1,-10,eddy_heat_flux_vT,10.0,0.00015493463785066429,312.0,340.0,29,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-10,1.0,1,-10,eddy_heat_flux_vT,50.0,0.0010969442945648112,312.0,340.0,29,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-10,1.0,1,-10,eddy_heat_flux_vT,100.0,0.005828090951424734,312.0,340.0,29,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-10,1.0,1,-10,eddy_heat_flux_vT,150.0,0.0027922591925116963,312.0,340.0,29,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-10,1.0,1,-10,eddy_heat_flux_vT,200.0,-0.035740344624581005,312.0,340.0,29,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-10,1.0,1,-10,eddy_heat_flux_vT,250.0,-0.06082306519664567,312.0,340.0,29,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-10,1.0,1,-10,eddy_heat_flux_vT,300.0,0.048520490077549015,312.0,340.0,29,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-10,1.0,1,-10,eddy_heat_flux_vT,400.0,0.5138347960751632,312.0,340.0,29,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-10,1.0,1,-10,eddy_heat_flux_vT,500.0,1.122513351769283,312.0,340.0,29,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-10,1.0,1,-10,eddy_heat_flux_vT,600.0,1.789919766886481,312.0,340.0,29,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-10,1.0,1,-10,eddy_heat_flux_vT,700.0,2.418263344929136,312.0,340.0,29,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-10,1.0,1,-10,eddy_heat_flux_vT,850.0,3.9114010087374984,312.0,340.0,29,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-10,1.0,1,-10,eddy_heat_flux_vT,925.0,5.467452970044366,312.0,340.0,29,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-10,1.0,1,-10,eddy_heat_flux_vT,975.0,6.262660552715433,312.0,340.0,29,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-10,1.0,1,-10,eddy_heat_flux_vT,1000.0,6.235817613272832,312.0,340.0,29,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-5,1.0,1,-5,eddy_heat_flux_vT,10.0,0.00031426851799349405,305.0,340.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-5,1.0,1,-5,eddy_heat_flux_vT,50.0,0.002903318640569018,305.0,340.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-5,1.0,1,-5,eddy_heat_flux_vT,100.0,0.014649214352377586,305.0,340.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-5,1.0,1,-5,eddy_heat_flux_vT,150.0,-0.015412765684434108,305.0,340.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-5,1.0,1,-5,eddy_heat_flux_vT,200.0,-0.1594004517214166,305.0,340.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-5,1.0,1,-5,eddy_heat_flux_vT,250.0,-0.26017289112011593,305.0,340.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-5,1.0,1,-5,eddy_heat_flux_vT,300.0,-0.07798459163556497,305.0,340.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-5,1.0,1,-5,eddy_heat_flux_vT,400.0,0.7324804845783446,305.0,340.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-5,1.0,1,-5,eddy_heat_flux_vT,500.0,1.7626560131708782,305.0,340.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-5,1.0,1,-5,eddy_heat_flux_vT,600.0,2.8273225691583423,305.0,340.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-5,1.0,1,-5,eddy_heat_flux_vT,700.0,3.5155312286482916,305.0,340.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-5,1.0,1,-5,eddy_heat_flux_vT,850.0,6.091749615139431,305.0,340.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-5,1.0,1,-5,eddy_heat_flux_vT,925.0,8.443152573373583,305.0,340.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-5,1.0,1,-5,eddy_heat_flux_vT,975.0,9.44624956448873,305.0,340.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s-5,1.0,1,-5,eddy_heat_flux_vT,1000.0,9.127580881118774,305.0,340.0,36,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1,1.0,1,0,eddy_heat_flux_vT,10.0,0.0005461667115971642,297.0,334.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1,1.0,1,0,eddy_heat_flux_vT,50.0,0.006563211313301795,297.0,334.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1,1.0,1,0,eddy_heat_flux_vT,100.0,0.020794576426085672,297.0,334.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1,1.0,1,0,eddy_heat_flux_vT,150.0,-0.06971084101027564,297.0,334.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1,1.0,1,0,eddy_heat_flux_vT,200.0,-0.37912454769799586,297.0,334.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1,1.0,1,0,eddy_heat_flux_vT,250.0,-0.5628235371489274,297.0,334.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1,1.0,1,0,eddy_heat_flux_vT,300.0,-0.3266840326158624,297.0,334.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1,1.0,1,0,eddy_heat_flux_vT,400.0,0.6925745841703916,297.0,334.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1,1.0,1,0,eddy_heat_flux_vT,500.0,2.219821970713766,297.0,334.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1,1.0,1,0,eddy_heat_flux_vT,600.0,3.755328002728914,297.0,334.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1,1.0,1,0,eddy_heat_flux_vT,700.0,4.567659196100737,297.0,334.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1,1.0,1,0,eddy_heat_flux_vT,850.0,8.37202205156025,297.0,334.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1,1.0,1,0,eddy_heat_flux_vT,925.0,11.372146405671772,297.0,334.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1,1.0,1,0,eddy_heat_flux_vT,975.0,11.922043172936691,297.0,334.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1,1.0,1,0,eddy_heat_flux_vT,1000.0,11.773486513840524,297.0,334.0,38,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s5,1.0,1,5,eddy_heat_flux_vT,10.0,0.0010490889960367764,291.0,332.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s5,1.0,1,5,eddy_heat_flux_vT,50.0,0.01320242624552477,291.0,332.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s5,1.0,1,5,eddy_heat_flux_vT,100.0,0.01491399095504589,291.0,332.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s5,1.0,1,5,eddy_heat_flux_vT,150.0,-0.1415728305776914,291.0,332.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s5,1.0,1,5,eddy_heat_flux_vT,200.0,-0.5682697161322549,291.0,332.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s5,1.0,1,5,eddy_heat_flux_vT,250.0,-0.7813379551683154,291.0,332.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s5,1.0,1,5,eddy_heat_flux_vT,300.0,-0.529887834475154,291.0,332.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s5,1.0,1,5,eddy_heat_flux_vT,400.0,0.4492471118768056,291.0,332.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s5,1.0,1,5,eddy_heat_flux_vT,500.0,2.3735389085043046,291.0,332.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s5,1.0,1,5,eddy_heat_flux_vT,600.0,4.23065219606672,291.0,332.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s5,1.0,1,5,eddy_heat_flux_vT,700.0,5.3146236056373235,291.0,332.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s5,1.0,1,5,eddy_heat_flux_vT,850.0,10.251287914457775,291.0,332.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s5,1.0,1,5,eddy_heat_flux_vT,925.0,13.415077368418375,291.0,332.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s5,1.0,1,5,eddy_heat_flux_vT,975.0,13.48979291461763,291.0,332.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s5,1.0,1,5,eddy_heat_flux_vT,1000.0,13.750245571136475,291.0,332.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s10,1.0,1,10,eddy_heat_flux_vT,10.0,0.0017458969115407444,285.0,335.0,51,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s10,1.0,1,10,eddy_heat_flux_vT,50.0,0.02050865268079089,285.0,335.0,51,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s10,1.0,1,10,eddy_heat_flux_vT,100.0,-0.0002583640323827436,285.0,335.0,51,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s10,1.0,1,10,eddy_heat_flux_vT,150.0,-0.2082197657402824,285.0,335.0,51,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s10,1.0,1,10,eddy_heat_flux_vT,200.0,-0.6577180717505661,285.0,335.0,51,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s10,1.0,1,10,eddy_heat_flux_vT,250.0,-0.8581745636229422,285.0,335.0,51,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s10,1.0,1,10,eddy_heat_flux_vT,300.0,-0.6309016008003085,285.0,335.0,51,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s10,1.0,1,10,eddy_heat_flux_vT,400.0,0.14513652085089215,285.0,335.0,51,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s10,1.0,1,10,eddy_heat_flux_vT,500.0,1.9907486041386921,285.0,335.0,51,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s10,1.0,1,10,eddy_heat_flux_vT,600.0,3.7634033736060646,285.0,335.0,51,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s10,1.0,1,10,eddy_heat_flux_vT,700.0,5.069749804104076,285.0,335.0,51,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s10,1.0,1,10,eddy_heat_flux_vT,850.0,10.781980514526367,285.0,335.0,51,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s10,1.0,1,10,eddy_heat_flux_vT,925.0,13.781060050515567,285.0,335.0,51,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s10,1.0,1,10,eddy_heat_flux_vT,975.0,14.126515201493806,285.0,335.0,51,25–90°N area–mass weighted,15.0
standard,BCwave_b1n1s10,1.0,1,10,eddy_heat_flux_vT,1000.0,14.868551123375987,285.0,335.0,51,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,10.0,0.00010098843137841738,316.0,343.0,28,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,50.0,0.0003279700046862542,316.0,343.0,28,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,100.0,0.0010347387391707993,316.0,343.0,28,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,150.0,0.0015553528958532428,316.0,343.0,28,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,200.0,-0.003926690451667777,316.0,343.0,28,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,250.0,0.0016254188043863646,316.0,343.0,28,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,300.0,0.054557954759470055,316.0,343.0,28,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,400.0,0.2306999931378024,316.0,343.0,28,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,500.0,0.449686022741454,316.0,343.0,28,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,600.0,0.7074735675539289,316.0,343.0,28,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,700.0,1.0391524753400259,316.0,343.0,28,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,850.0,1.5577427702290672,316.0,343.0,28,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,925.0,2.102901965379715,316.0,343.0,28,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,975.0,2.461796598775046,316.0,343.0,28,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-10,1.0,3,-10,eddy_heat_flux_vT,1000.0,2.5444576740264893,316.0,343.0,28,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,10.0,0.00012987125955987722,303.0,336.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,50.0,0.0007550738741616335,303.0,336.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,100.0,0.003063026685541605,303.0,336.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,150.0,0.0013070138880079065,303.0,336.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,200.0,-0.02309985212324297,303.0,336.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,250.0,-0.04802741548594307,303.0,336.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,300.0,0.034375376396757716,303.0,336.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,400.0,0.3788137208012974,303.0,336.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,500.0,0.7716903230723213,303.0,336.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,600.0,1.1920030800735248,303.0,336.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,700.0,1.604492541621713,303.0,336.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,850.0,2.361196756362915,303.0,336.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,925.0,3.0819083662594067,303.0,336.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,975.0,3.458270928438972,303.0,336.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s-5,1.0,3,-5,eddy_heat_flux_vT,1000.0,3.55633624160991,303.0,336.0,34,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,10.0,0.00014080662991286123,297.0,338.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,50.0,0.0012271716120830249,297.0,338.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,100.0,0.006980888113113386,297.0,338.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,150.0,-0.0062202897998282596,297.0,338.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,200.0,-0.08307801320084504,297.0,338.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,250.0,-0.16377495513075874,297.0,338.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,300.0,-0.0467849914871511,297.0,338.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,400.0,0.4993394457158588,297.0,338.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,500.0,1.096030878169196,297.0,338.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,600.0,1.689962699299767,297.0,338.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,700.0,2.1241467282885598,297.0,338.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,850.0,3.421179623830886,297.0,338.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,925.0,4.4171024560928345,297.0,338.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,975.0,4.836463996342251,297.0,338.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3,1.0,3,0,eddy_heat_flux_vT,1000.0,4.856160027640207,297.0,338.0,42,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,10.0,0.00017923147616107971,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,50.0,0.0014999508320425565,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,100.0,0.011701311605672041,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,150.0,-0.0395730316447906,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,200.0,-0.24447178152891305,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,250.0,-0.4126988649368286,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,300.0,-0.2671375847779788,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,400.0,0.5535503480678949,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,500.0,1.5350821109918447,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,600.0,2.39214350321354,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,700.0,3.034711458744147,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,850.0,5.446141242980957,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,925.0,6.729124619410588,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,975.0,7.21759879283416,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s5,1.0,3,5,eddy_heat_flux_vT,1000.0,7.321039652213072,300.0,338.0,39,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,10.0,0.00021633556503469924,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,50.0,0.002450003005963351,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,100.0,0.011999684864921228,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,150.0,-0.08717399463057518,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,200.0,-0.39783151575497216,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,250.0,-0.6244448968342372,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,300.0,-0.47829211183956694,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,400.0,0.3753451330321176,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,500.0,1.6372253894805908,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,600.0,2.83082663672311,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,700.0,3.818097312109811,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,850.0,6.964596939086914,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,925.0,8.290340941292898,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,975.0,8.824221324920654,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b1n3s10,1.0,3,10,eddy_heat_flux_vT,1000.0,8.992379896981376,291.0,325.0,35,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,10.0,8.22881012465115e-05,320.0,346.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,50.0,0.00021289346450767307,320.0,346.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,100.0,0.00036681565527235053,320.0,346.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,150.0,0.0006459123946519361,320.0,346.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,200.0,-0.00039675947671100775,320.0,346.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,250.0,0.008459828931976247,320.0,346.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,300.0,0.038415303384816205,320.0,346.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,400.0,0.12969833143331386,320.0,346.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,500.0,0.24917835604261468,320.0,346.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,600.0,0.39894793099827236,320.0,346.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,700.0,0.6000863126030674,320.0,346.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,850.0,0.9142590452123571,320.0,346.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,925.0,1.2505867525383279,320.0,346.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,975.0,1.456468281922517,320.0,346.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-10,1.0,6,-10,eddy_heat_flux_vT,1000.0,1.5301418569352891,320.0,346.0,27,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-5,1.0,6,-5,eddy_heat_flux_vT,10.0,0.00010067221786205968,310.0,339.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-5,1.0,6,-5,eddy_heat_flux_vT,50.0,0.0004917563899653032,310.0,339.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-5,1.0,6,-5,eddy_heat_flux_vT,100.0,0.0013833478830444317,310.0,339.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-5,1.0,6,-5,eddy_heat_flux_vT,150.0,0.0011429581558331848,310.0,339.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-5,1.0,6,-5,eddy_heat_flux_vT,200.0,-0.007504302325348059,310.0,339.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-5,1.0,6,-5,eddy_heat_flux_vT,250.0,-0.010319548938423396,310.0,339.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-5,1.0,6,-5,eddy_heat_flux_vT,300.0,0.043017546832561496,310.0,339.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-5,1.0,6,-5,eddy_heat_flux_vT,400.0,0.24620750546455383,310.0,339.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-5,1.0,6,-5,eddy_heat_flux_vT,500.0,0.49664398630460105,310.0,339.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-5,1.0,6,-5,eddy_heat_flux_vT,600.0,0.7783569991588593,310.0,339.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-5,1.0,6,-5,eddy_heat_flux_vT,700.0,1.0653360466162363,310.0,339.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-5,1.0,6,-5,eddy_heat_flux_vT,850.0,1.511046087741852,310.0,339.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-5,1.0,6,-5,eddy_heat_flux_vT,925.0,2.015800170103709,310.0,339.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-5,1.0,6,-5,eddy_heat_flux_vT,975.0,2.263229219118754,310.0,339.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6s-5,1.0,6,-5,eddy_heat_flux_vT,1000.0,2.357660516103109,310.0,339.0,30,25–90°N area–mass weighted,15.0
standard,BCwave_b1n6,1.0,6,0,eddy_heat_flux_vT,10.0,0.00011147773674517674,300.0,337.0,38,25–90°N area–mass weighted,15.0
