ensemble,case,b,n,s,time_h,eke_nh_area_mass_weighted_m2_s-2
standard,BCwave_b1n3s-5,1.0,3,-5,119.0,0.002504651829028429
standard,BCwave_b1n3s-5,1.0,3,-5,120.0,0.0025889706487355196
standard,BCwave_b1n3s-5,1.0,3,-5,121.0,0.002673990539270827
standard,BCwave_b1n3s-5,1.0,3,-5,122.0,0.002759861433873307
standard,BCwave_b1n3s-5,1.0,3,-5,123.0,0.0028528624881979697
standard,BCwave_b1n3s-5,1.0,3,-5,124.0,0.002950018449708493
standard,BCwave_b1n3s-5,1.0,3,-5,125.0,0.0030449192584887097
standard,BCwave_b1n3s-5,1.0,3,-5,126.0,0.0031418514303352815
standard,BCwave_b1n3s-5,1.0,3,-5,127.0,0.0032452998307934745
standard,BCwave_b1n3s-5,1.0,3,-5,128.0,0.003356612705275566
standard,BCwave_b1n3s-5,1.0,3,-5,129.0,0.0034731199559306916
standard,BCwave_b1n3s-5,1.0,3,-5,130.0,0.0035939019082101044
standard,BCwave_b1n3s-5,1.0,3,-5,131.0,0.003720437413028272
standard,BCwave_b1n3s-5,1.0,3,-5,132.0,0.003852592650571461
standard,BCwave_b1n3s-5,1.0,3,-5,133.0,0.003987241257662937
standard,BCwave_b1n3s-5,1.0,3,-5,134.0,0.004125746174450495
standard,BCwave_b1n3s-5,1.0,3,-5,135.0,0.004269450381538895
standard,BCwave_b1n3s-5,1.0,3,-5,136.0,0.004419325432168521
standard,BCwave_b1n3s-5,1.0,3,-5,137.0,0.0045803843017701105
standard,BCwave_b1n3s-5,1.0,3,-5,138.0,0.0047510998577366525
standard,BCwave_b1n3s-5,1.0,3,-5,139.0,0.004926294032947508
standard,BCwave_b1n3s-5,1.0,3,-5,140.0,0.005108157089449418
standard,BCwave_b1n3s-5,1.0,3,-5,141.0,0.005296807805464443
standard,BCwave_b1n3s-5,1.0,3,-5,142.0,0.005491794082330233
standard,BCwave_b1n3s-5,1.0,3,-5,143.0,0.005694217673746733
standard,BCwave_b1n3s-5,1.0,3,-5,144.0,0.005901123759619695
standard,BCwave_b1n3s-5,1.0,3,-5,145.0,0.006113705000536355
standard,BCwave_b1n3s-5,1.0,3,-5,146.0,0.006345984425714612
standard,BCwave_b1n3s-5,1.0,3,-5,147.0,0.006594155236705117
standard,BCwave_b1n3s-5,1.0,3,-5,148.0,0.006843693028635887
standard,BCwave_b1n3s-5,1.0,3,-5,149.0,0.007098415523442003
standard,BCwave_b1n3s-5,1.0,3,-5,150.0,0.007374336630914893
standard,BCwave_b1n3s-5,1.0,3,-5,151.0,0.007660574140936615
standard,BCwave_b1n3s-5,1.0,3,-5,152.0,0.007951901039807674
standard,BCwave_b1n3s-5,1.0,3,-5,153.0,0.008257891770513707
standard,BCwave_b1n3s-5,1.0,3,-5,154.0,0.008573330190723982
standard,BCwave_b1n3s-5,1.0,3,-5,155.0,0.008897643936445137
standard,BCwave_b1n3s-5,1.0,3,-5,156.0,0.009243730727317429
standard,BCwave_b1n3s-5,1.0,3,-5,157.0,0.009608693251173134
standard,BCwave_b1n3s-5,1.0,3,-5,158.0,0.009980559770403652
standard,BCwave_b1n3s-5,1.0,3,-5,159.0,0.010364037284726482
standard,BCwave_b1n3s-5,1.0,3,-5,160.0,0.01077027748570354
standard,BCwave_b1n3s-5,1.0,3,-5,161.0,0.011199166486514148
standard,BCwave_b1n3s-5,1.0,3,-5,162.0,0.011642643166649235
standard,BCwave_b1n3s-5,1.0,3,-5,163.0,0.012101763130130916
standard,BCwave_b1n3s-5,1.0,3,-5,164.0,0.012581757468853772
standard,BCwave_b1n3s-5,1.0,3,-5,165.0,0.013083444436482971
standard,BCwave_b1n3s-5,1.0,3,-5,166.0,0.013604824203436044
standard,BCwave_b1n3s-5,1.0,3,-5,167.0,0.014146863433490624
standard,BCwave_b1n3s-5,1.0,3,-5,168.0,0.014711114901326632
standard,BCwave_b1n3s-5,1.0,3,-5,169.0,0.015299827695947307
standard,BCwave_b1n3s-5,1.0,3,-5,170.0,0.015914471564585912
standard,BCwave_b1n3s-5,1.0,3,-5,171.0,0.016556669182541447
standard,BCwave_b1n3s-5,1.0,3,-5,172.0,0.017224050026397403
standard,BCwave_b1n3s-5,1.0,3,-5,173.0,0.01791478752125686
standard,BCwave_b1n3s-5,1.0,3,-5,174.0,0.018635313127812903
standard,BCwave_b1n3s-5,1.0,3,-5,175.0,0.019390835918341523
standard,BCwave_b1n3s-5,1.0,3,-5,176.0,0.020178949307635367
standard,BCwave_b1n3s-5,1.0,3,-5,177.0,0.020997756729893884
standard,BCwave_b1n3s-5,1.0,3,-5,178.0,0.02185165013304659
standard,BCwave_b1n3s-5,1.0,3,-5,179.0,0.022743243691638677
standard,BCwave_b1n3s-5,1.0,3,-5,180.0,0.023668735307869178
standard,BCwave_b1n3s-5,1.0,3,-5,181.0,0.024631894101849933
standard,BCwave_b1n3s-5,1.0,3,-5,182.0,0.02563468573273251
standard,BCwave_b1n3s-5,1.0,3,-5,183.0,0.0266768133930814
standard,BCwave_b1n3s-5,1.0,3,-5,184.0,0.02776914247813319
standard,BCwave_b1n3s-5,1.0,3,-5,185.0,0.028911657793896494
standard,BCwave_b1n3s-5,1.0,3,-5,186.0,0.030096091741554705
standard,BCwave_b1n3s-5,1.0,3,-5,187.0,0.0313301436683509
standard,BCwave_b1n3s-5,1.0,3,-5,188.0,0.03261375843034995
standard,BCwave_b1n3s-5,1.0,3,-5,189.0,0.03394432092710458
standard,BCwave_b1n3s-5,1.0,3,-5,190.0,0.03533351484963505
standard,BCwave_b1n3s-5,1.0,3,-5,191.0,0.03678211852436148
standard,BCwave_b1n3s-5,1.0,3,-5,192.0,0.03828615197765018
standard,BCwave_b1n3s-5,1.0,3,-5,193.0,0.03985411909494263
standard,BCwave_b1n3s-5,1.0,3,-5,194.0,0.04149239820291713
standard,BCwave_b1n3s-5,1.0,3,-5,195.0,0.04319711625257148
standard,BCwave_b1n3s-5,1.0,3,-5,196.0,0.04496893367714139
standard,BCwave_b1n3s-5,1.0,3,-5,197.0,0.046812515177533535
standard,BCwave_b1n3s-5,1.0,3,-5,198.0,0.04872983939946828
standard,BCwave_b1n3s-5,1.0,3,-5,199.0,0.050723570881369355
standard,BCwave_b1n3s-5,1.0,3,-5,200.0,0.05279868620453162
standard,BCwave_b1n3s-5,1.0,3,-5,201.0,0.05495965066815154
standard,BCwave_b1n3s-5,1.0,3,-5,202.0,0.05721016793123673
standard,BCwave_b1n3s-5,1.0,3,-5,203.0,0.0595518651444412
standard,BCwave_b1n3s-5,1.0,3,-5,204.0,0.06198538274829279
standard,BCwave_b1n3s-5,1.0,3,-5,205.0,0.06451295036261107
standard,BCwave_b1n3s-5,1.0,3,-5,206.0,0.06714034135774864
standard,BCwave_b1n3s-5,1.0,3,-5,207.0,0.06987299858364575
standard,BCwave_b1n3s-5,1.0,3,-5,208.0,0.07271710454439823
standard,BCwave_b1n3s-5,1.0,3,-5,209.0,0.07567505050717735
standard,BCwave_b1n3s-5,1.0,3,-5,210.0,0.07874692386037176
standard,BCwave_b1n3s-5,1.0,3,-5,211.0,0.0819395622979912
standard,BCwave_b1n3s-5,1.0,3,-5,212.0,0.08525780499036514
standard,BCwave_b1n3s-5,1.0,3,-5,213.0,0.08870484135086208
standard,BCwave_b1n3s-5,1.0,3,-5,214.0,0.09228513390841062
standard,BCwave_b1n3s-5,1.0,3,-5,215.0,0.09600542053079084
standard,BCwave_b1n3s-5,1.0,3,-5,216.0,0.09987085392079846
standard,BCwave_b1n3s-5,1.0,3,-5,217.0,0.10388193545290504
standard,BCwave_b1n3s-5,1.0,3,-5,218.0,0.10804459617579448
standard,BCwave_b1n3s-5,1.0,3,-5,219.0,0.11237068568890868
standard,BCwave_b1n3s-5,1.0,3,-5,220.0,0.11686166128137183
standard,BCwave_b1n3s-5,1.0,3,-5,221.0,0.12151501136983318
standard,BCwave_b1n3s-5,1.0,3,-5,222.0,0.12633350396099272
standard,BCwave_b1n3s-5,1.0,3,-5,223.0,0.1313221507470292
standard,BCwave_b1n3s-5,1.0,3,-5,224.0,0.13650052270943547
standard,BCwave_b1n3s-5,1.0,3,-5,225.0,0.1418783197972864
standard,BCwave_b1n3s-5,1.0,3,-5,226.0,0.14744465393670925
standard,BCwave_b1n3s-5,1.0,3,-5,227.0,0.1532013815376497
standard,BCwave_b1n3s-5,1.0,3,-5,228.0,0.1591559992037418
standard,BCwave_b1n3s-5,1.0,3,-5,229.0,0.1653169302711662
standard,BCwave_b1n3s-5,1.0,3,-5,230.0,0.17169930089811997
standard,BCwave_b1n3s-5,1.0,3,-5,231.0,0.17831124825846456
standard,BCwave_b1n3s-5,1.0,3,-5,232.0,0.18515483417007345
standard,BCwave_b1n3s-5,1.0,3,-5,233.0,0.19223138000851434
standard,BCwave_b1n3s-5,1.0,3,-5,234.0,0.19954130416065713
standard,BCwave_b1n3s-5,1.0,3,-5,235.0,0.2070907690362485
standard,BCwave_b1n3s-5,1.0,3,-5,236.0,0.2148863370643165
standard,BCwave_b1n3s-5,1.0,3,-5,237.0,0.2229272637900177
standard,BCwave_b1n3s-5,1.0,3,-5,238.0,0.2312179229819146
standard,BCwave_b1n3s-5,1.0,3,-5,239.0,0.2397677262539111
standard,BCwave_b1n3s-5,1.0,3,-5,240.0,0.2485784673926874
standard,BCwave_b1n3s-5,1.0,3,-5,241.0,0.2576574076560757
standard,BCwave_b1n3s-5,1.0,3,-5,242.0,0.26702880542009694
standard,BCwave_b1n3s-5,1.0,3,-5,243.0,0.27670557150410635
standard,BCwave_b1n3s-5,1.0,3,-5,244.0,0.2866911895479841
standard,BCwave_b1n3s-5,1.0,3,-5,245.0,0.29699470145576257
standard,BCwave_b1n3s-5,1.0,3,-5,246.0,0.3076069902436117
standard,BCwave_b1n3s-5,1.0,3,-5,247.0,0.3185122134073391
standard,BCwave_b1n3s-5,1.0,3,-5,248.0,0.3297180463103533
standard,BCwave_b1n3s-5,1.0,3,-5,249.0,0.341234117082956
standard,BCwave_b1n3s-5,1.0,3,-5,250.0,0.3530458177080785
standard,BCwave_b1n3s-5,1.0,3,-5,251.0,0.36516164629111825
standard,BCwave_b1n3s-5,1.0,3,-5,252.0,0.37762722559857126
standard,BCwave_b1n3s-5,1.0,3,-5,253.0,0.3904014662100048
standard,BCwave_b1n3s-5,1.0,3,-5,254.0,0.40349362151663
standard,BCwave_b1n3s-5,1.0,3,-5,255.0,0.4169185176056099
standard,BCwave_b1n3s-5,1.0,3,-5,256.0,0.43065409988921777
standard,BCwave_b1n3s-5,1.0,3,-5,257.0,0.44470760633227957
standard,BCwave_b1n3s-5,1.0,3,-5,258.0,0.4590907407750861
standard,BCwave_b1n3s-5,1.0,3,-5,259.0,0.4737950216219996
standard,BCwave_b1n3s-5,1.0,3,-5,260.0,0.4887803128675467
standard,BCwave_b1n3s-5,1.0,3,-5,261.0,0.5040750854076596
standard,BCwave_b1n3s-5,1.0,3,-5,262.0,0.5196839200277684
standard,BCwave_b1n3s-5,1.0,3,-5,263.0,0.5356299786365075
standard,BCwave_b1n3s-5,1.0,3,-5,264.0,0.551902136923572
standard,BCwave_b1n3s-5,1.0,3,-5,265.0,0.5685162528047526
standard,BCwave_b1n3s-5,1.0,3,-5,266.0,0.5854933917063965
standard,BCwave_b1n3s-5,1.0,3,-5,267.0,0.6028233394676261
standard,BCwave_b1n3s-5,1.0,3,-5,268.0,0.6204973222543474
standard,BCwave_b1n3s-5,1.0,3,-5,269.0,0.6384755065723371
standard,BCwave_b1n3s-5,1.0,3,-5,270.0,0.6567274043654115
standard,BCwave_b1n3s-5,1.0,3,-5,271.0,0.6753060714836379
standard,BCwave_b1n3s-5,1.0,3,-5,272.0,0.6942053524535703
standard,BCwave_b1n3s-5,1.0,3,-5,273.0,0.7133906696727136
standard,BCwave_b1n3s-5,1.0,3,-5,274.0,0.7328842313699342
standard,BCwave_b1n3s-5,1.0,3,-5,275.0,0.7526744835940908
standard,BCwave_b1n3s-5,1.0,3,-5,276.0,0.7726873171325215
standard,BCwave_b1n3s-5,1.0,3,-5,277.0,0.7929087497608173
standard,BCwave_b1n3s-5,1.0,3,-5,278.0,0.813436714305503
standard,BCwave_b1n3s-5,1.0,3,-5,279.0,0.8342140645177982
standard,BCwave_b1n3s-5,1.0,3,-5,280.0,0.8552571860005806
standard,BCwave_b1n3s-5,1.0,3,-5,281.0,0.8766115032255903
standard,BCwave_b1n3s-5,1.0,3,-5,282.0,0.8983106681353985
standard,BCwave_b1n3s-5,1.0,3,-5,283.0,0.9203448517695487
standard,BCwave_b1n3s-5,1.0,3,-5,284.0,0.9426656006724924
standard,BCwave_b1n3s-5,1.0,3,-5,285.0,0.965105380749121
standard,BCwave_b1n3s-5,1.0,3,-5,286.0,0.9877208726772526
standard,BCwave_b1n3s-5,1.0,3,-5,287.0,1.010492288316946
standard,BCwave_b1n3s-5,1.0,3,-5,288.0,1.0336056139780583
standard,BCwave_b1n3s-5,1.0,3,-5,289.0,1.0570716462568035
standard,BCwave_b1n3s-5,1.0,3,-5,290.0,1.0808423314073519
standard,BCwave_b1n3s-5,1.0,3,-5,291.0,1.1046225324347982
standard,BCwave_b1n3s-5,1.0,3,-5,292.0,1.1284366666019234
standard,BCwave_b1n3s-5,1.0,3,-5,293.0,1.1524549004172164
standard,BCwave_b1n3s-5,1.0,3,-5,294.0,1.1767220139341419
standard,BCwave_b1n3s-5,1.0,3,-5,295.0,1.2012899676671076
standard,BCwave_b1n3s-5,1.0,3,-5,296.0,1.2260243179780177
standard,BCwave_b1n3s-5,1.0,3,-5,297.0,1.2509753914054704
standard,BCwave_b1n3s-5,1.0,3,-5,298.0,1.2759981764497406
standard,BCwave_b1n3s-5,1.0,3,-5,299.0,1.3012502296081074
standard,BCwave_b1n3s-5,1.0,3,-5,300.0,1.3267157987763112
standard,BCwave_b1n3s-5,1.0,3,-5,301.0,1.3522566921556904
standard,BCwave_b1n3s-5,1.0,3,-5,302.0,1.3780866151170572
standard,BCwave_b1n3s-5,1.0,3,-5,303.0,1.4039332351715363
standard,BCwave_b1n3s-5,1.0,3,-5,304.0,1.4296942457761297
standard,BCwave_b1n3s-5,1.0,3,-5,305.0,1.455535798659627
standard,BCwave_b1n3s-5,1.0,3,-5,306.0,1.4815869724799644
standard,BCwave_b1n3s-5,1.0,3,-5,307.0,1.5078069405242644
standard,BCwave_b1n3s-5,1.0,3,-5,308.0,1.5342045176683363
standard,BCwave_b1n3s-5,1.0,3,-5,309.0,1.560632076678088
standard,BCwave_b1n3s-5,1.0,3,-5,310.0,1.5869817372316397
standard,BCwave_b1n3s-5,1.0,3,-5,311.0,1.6134080246109361
standard,BCwave_b1n3s-5,1.0,3,-5,312.0,1.6398519170067611
standard,BCwave_b1n3s-5,1.0,3,-5,313.0,1.666243756791805
standard,BCwave_b1n3s-5,1.0,3,-5,314.0,1.6928108869095468
standard,BCwave_b1n3s-5,1.0,3,-5,315.0,1.7194949131969959
standard,BCwave_b1n3s-5,1.0,3,-5,316.0,1.7461314334451428
standard,BCwave_b1n3s-5,1.0,3,-5,317.0,1.772488198408814
standard,BCwave_b1n3s-5,1.0,3,-5,318.0,1.7986065005504088
standard,BCwave_b1n3s-5,1.0,3,-5,319.0,1.8245922620505433
standard,BCwave_b1n3s-5,1.0,3,-5,320.0,1.8505376098533513
standard,BCwave_b1n3s-5,1.0,3,-5,321.0,1.876495235006656
standard,BCwave_b1n3s-5,1.0,3,-5,322.0,1.9022469201007588
standard,BCwave_b1n3s-5,1.0,3,-5,323.0,1.9278710921287558
standard,BCwave_b1n3s-5,1.0,3,-5,324.0,1.9535219736862879
standard,BCwave_b1n3s-5,1.0,3,-5,325.0,1.9790642190150203
standard,BCwave_b1n3s-5,1.0,3,-5,326.0,2.004397051328659
standard,BCwave_b1n3s-5,1.0,3,-5,327.0,2.0295076955329066
standard,BCwave_b1n3s-5,1.0,3,-5,328.0,2.054340520194809
standard,BCwave_b1n3s-5,1.0,3,-5,329.0,2.0790604611740586
standard,BCwave_b1n3s-5,1.0,3,-5,330.0,2.103667820606173
standard,BCwave_b1n3s-5,1.0,3,-5,331.0,2.128023642935747
standard,BCwave_b1n3s-5,1.0,3,-5,332.0,2.1520655973772795
standard,BCwave_b1n3s-5,1.0,3,-5,333.0,2.1758619739857576
standard,BCwave_b1n3s-5,1.0,3,-5,334.0,2.1996663728691357
standard,BCwave_b1n3s-5,1.0,3,-5,335.0,2.2234314684822607
standard,BCwave_b1n3s-5,1.0,3,-5,336.0,2.2470529388510045
standard,BCwave_b1n3s-5,1.0,3,-5,337.0,2.27063212323693
standard,BCwave_b1n3s-5,1.0,3,-5,338.0,2.2941681326131174
standard,BCwave_b1n3s-5,1.0,3,-5,339.0,2.317583747302939
standard,BCwave_b1n3s-5,1.0,3,-5,340.0,2.3408076835725082
standard,BCwave_b1n3s-5,1.0,3,-5,341.0,2.3639774453209004
standard,BCwave_b1n3s-5,1.0,3,-5,342.0,2.3871945231721683
standard,BCwave_b1n3s-5,1.0,3,-5,343.0,2.4104031134856023
standard,BCwave_b1n3s-5,1.0,3,-5,344.0,2.4333245143912277
standard,BCwave_b1n3s-5,1.0,3,-5,345.0,2.4563677144011096
standard,BCwave_b1n3s-5,1.0,3,-5,346.0,2.479641567411898
standard,BCwave_b1n3s-5,1.0,3,-5,347.0,2.5027771093417064
standard,BCwave_b1n3s-5,1.0,3,-5,348.0,2.5259202752330805
standard,BCwave_b1n3s-5,1.0,3,-5,349.0,2.5491803613902255
standard,BCwave_b1n3s-5,1.0,3,-5,350.0,2.5725769350543706
standard,BCwave_b1n3s-5,1.0,3,-5,351.0,2.5958891784609324
standard,BCwave_b1n3s-5,1.0,3,-5,352.0,2.619226719897266
standard,BCwave_b1n3s-5,1.0,3,-5,353.0,2.642787226865139
standard,BCwave_b1n3s-5,1.0,3,-5,354.0,2.6663623894623245
standard,BCwave_b1n3s-5,1.0,3,-5,355.0,2.690060884779707
standard,BCwave_b1n3s-5,1.0,3,-5,356.0,2.7137910408129895
standard,BCwave_b1n3s-5,1.0,3,-5,357.0,2.737472145970223
standard,BCwave_b1n3s-5,1.0,3,-5,358.0,2.761376448035603
standard,BCwave_b1n3s-5,1.0,3,-5,359.0,2.7854127243243
standard,BCwave_b1n3s-5,1.0,3,-5,360.0,2.8093621008852923
standard,BCwave_b1n3,1.0,3,0,1.0,0.0008255399434584104
standard,BCwave_b1n3,1.0,3,0,2.0,0.0008219487837437394
standard,BCwave_b1n3,1.0,3,0,3.0,0.000801809469719227
standard,BCwave_b1n3,1.0,3,0,4.0,0.0007784144424723833
standard,BCwave_b1n3,1.0,3,0,5.0,0.0007364783893186042
standard,BCwave_b1n3,1.0,3,0,6.0,0.00070103009963915
standard,BCwave_b1n3,1.0,3,0,7.0,0.0006722520418695701
standard,BCwave_b1n3,1.0,3,0,8.0,0.0006504381582861704
standard,BCwave_b1n3,1.0,3,0,9.0,0.0006266285577738974
standard,BCwave_b1n3,1.0,3,0,10.0,0.0006081188926922744
standard,BCwave_b1n3,1.0,3,0,11.0,0.0005911424173853509
standard,BCwave_b1n3,1.0,3,0,12.0,0.0005756843835159665
standard,BCwave_b1n3,1.0,3,0,13.0,0.0005634015386905324
standard,BCwave_b1n3,1.0,3,0,14.0,0.000553403111858321
standard,BCwave_b1n3,1.0,3,0,15.0,0.0005492222437048519
standard,BCwave_b1n3,1.0,3,0,16.0,0.0005477468007274342
standard,BCwave_b1n3,1.0,3,0,17.0,0.0005474944644730546
standard,BCwave_b1n3,1.0,3,0,18.0,0.0005491880073414519
standard,BCwave_b1n3,1.0,3,0,19.0,0.0005513634527389618
standard,BCwave_b1n3,1.0,3,0,20.0,0.000553493033306673
standard,BCwave_b1n3,1.0,3,0,21.0,0.0005574862187950417
standard,BCwave_b1n3,1.0,3,0,22.0,0.0005639640911992184
standard,BCwave_b1n3,1.0,3,0,23.0,0.0005816399824749658
standard,BCwave_b1n3,1.0,3,0,24.0,0.0006005605141510567
standard,BCwave_b1n3,1.0,3,0,25.0,0.0006119323544563225
standard,BCwave_b1n3,1.0,3,0,26.0,0.0006232560128164796
standard,BCwave_b1n3,1.0,3,0,27.0,0.0006374670375703904
standard,BCwave_b1n3,1.0,3,0,28.0,0.0006489050535185012
standard,BCwave_b1n3,1.0,3,0,29.0,0.0006561457915049218
standard,BCwave_b1n3,1.0,3,0,30.0,0.000661317302595798
standard,BCwave_b1n3,1.0,3,0,31.0,0.0006650876929819685
standard,BCwave_b1n3,1.0,3,0,32.0,0.000668050461454864
standard,BCwave_b1n3,1.0,3,0,33.0,0.0006703565205507358
standard,BCwave_b1n3,1.0,3,0,34.0,0.0006751093983532638
standard,BCwave_b1n3,1.0,3,0,35.0,0.0006909807935302823
standard,BCwave_b1n3,1.0,3,0,36.0,0.0006287583678637487
standard,BCwave_b1n3,1.0,3,0,37.0,0.000729910669037458
standard,BCwave_b1n3,1.0,3,0,38.0,0.0006850503151977367
standard,BCwave_b1n3,1.0,3,0,39.0,0.0006640769814135719
standard,BCwave_b1n3,1.0,3,0,40.0,0.0006693674034958068
standard,BCwave_b1n3,1.0,3,0,41.0,0.0006744838935564574
standard,BCwave_b1n3,1.0,3,0,42.0,0.0006698933464436549
standard,BCwave_b1n3,1.0,3,0,43.0,0.0006663665519137944
standard,BCwave_b1n3,1.0,3,0,44.0,0.000668859787727992
standard,BCwave_b1n3,1.0,3,0,45.0,0.0006756110461833612
standard,BCwave_b1n3,1.0,3,0,46.0,0.0006804589246967311
standard,BCwave_b1n3,1.0,3,0,47.0,0.0006847657606767333
standard,BCwave_b1n3,1.0,3,0,48.0,0.0006863485527208785
standard,BCwave_b1n3,1.0,3,0,49.0,0.0006875291432256062
standard,BCwave_b1n3,1.0,3,0,50.0,0.0006920171669247188
standard,BCwave_b1n3,1.0,3,0,51.0,0.0007003247818471836
standard,BCwave_b1n3,1.0,3,0,52.0,0.0007091016594899438
standard,BCwave_b1n3,1.0,3,0,53.0,0.0007139033803972301
standard,BCwave_b1n3,1.0,3,0,54.0,0.0007183571487276561
standard,BCwave_b1n3,1.0,3,0,55.0,0.0007261943340620225
standard,BCwave_b1n3,1.0,3,0,56.0,0.0007360013184802723
standard,BCwave_b1n3,1.0,3,0,57.0,0.0007488744108148501
standard,BCwave_b1n3,1.0,3,0,58.0,0.0007673956978414513
standard,BCwave_b1n3,1.0,3,0,59.0,0.0007830247131009155
standard,BCwave_b1n3,1.0,3,0,60.0,0.0007921787199924354
standard,BCwave_b1n3,1.0,3,0,61.0,0.0008006748718344479
standard,BCwave_b1n3,1.0,3,0,62.0,0.0008115086354050886
standard,BCwave_b1n3,1.0,3,0,63.0,0.0008287034595117773
standard,BCwave_b1n3,1.0,3,0,64.0,0.0008508274955869426
standard,BCwave_b1n3,1.0,3,0,65.0,0.0008690440729641204
standard,BCwave_b1n3,1.0,3,0,66.0,0.0008830566271610953
standard,BCwave_b1n3,1.0,3,0,67.0,0.0008945698692050184
standard,BCwave_b1n3,1.0,3,0,68.0,0.0009010455024052238
standard,BCwave_b1n3,1.0,3,0,69.0,0.0009101251894982993
standard,BCwave_b1n3,1.0,3,0,70.0,0.0009338319017561322
standard,BCwave_b1n3,1.0,3,0,71.0,0.0009458293861583469
standard,BCwave_b1n3,1.0,3,0,72.0,0.0009671106034376129
standard,BCwave_b1n3,1.0,3,0,73.0,0.0009806938789738995
standard,BCwave_b1n3,1.0,3,0,74.0,0.0010247505050642025
standard,BCwave_b1n3,1.0,3,0,75.0,0.0010210691272316064
standard,BCwave_b1n3,1.0,3,0,76.0,0.0010254672411010286
standard,BCwave_b1n3,1.0,3,0,77.0,0.0010527339189457894
standard,BCwave_b1n3,1.0,3,0,78.0,0.0010827209758590942
standard,BCwave_b1n3,1.0,3,0,79.0,0.0011055865774877607
standard,BCwave_b1n3,1.0,3,0,80.0,0.001120321727631011
standard,BCwave_b1n3,1.0,3,0,81.0,0.0011347410336007325
standard,BCwave_b1n3,1.0,3,0,82.0,0.0011574365015610804
standard,BCwave_b1n3,1.0,3,0,83.0,0.0011869863007807726
standard,BCwave_b1n3,1.0,3,0,84.0,0.0012169832217436309
standard,BCwave_b1n3,1.0,3,0,85.0,0.0012450224505307394
standard,BCwave_b1n3,1.0,3,0,86.0,0.0012764244125978922
standard,BCwave_b1n3,1.0,3,0,87.0,0.001312040102835979
standard,BCwave_b1n3,1.0,3,0,88.0,0.001345008693402954
standard,BCwave_b1n3,1.0,3,0,89.0,0.0013743987301256236
standard,BCwave_b1n3,1.0,3,0,90.0,0.0014091397184628352
standard,BCwave_b1n3,1.0,3,0,91.0,0.0014526044546287788
standard,BCwave_b1n3,1.0,3,0,92.0,0.0014992976856655334
standard,BCwave_b1n3,1.0,3,0,93.0,0.001541272957647347
standard,BCwave_b1n3,1.0,3,0,94.0,0.0015769196593053182
standard,BCwave_b1n3,1.0,3,0,95.0,0.0016162789596938184
standard,BCwave_b1n3,1.0,3,0,96.0,0.0016619068394141412
standard,BCwave_b1n3,1.0,3,0,97.0,0.0017119333543115696
standard,BCwave_b1n3,1.0,3,0,98.0,0.0017660506553377532
standard,BCwave_b1n3,1.0,3,0,99.0,0.0018203032087039188
standard,BCwave_b1n3,1.0,3,0,100.0,0.0018752367873123414
standard,BCwave_b1n3,1.0,3,0,101.0,0.0019322675517024883
standard,BCwave_b1n3,1.0,3,0,102.0,0.001988184860690507
standard,BCwave_b1n3,1.0,3,0,103.0,0.0020474839105116683
standard,BCwave_b1n3,1.0,3,0,104.0,0.00211268337052145
standard,BCwave_b1n3,1.0,3,0,105.0,0.002178664952632578
standard,BCwave_b1n3,1.0,3,0,106.0,0.0022484369308893213
standard,BCwave_b1n3,1.0,3,0,107.0,0.0023224553330343394
standard,BCwave_b1n3,1.0,3,0,108.0,0.002393713811911396
standard,BCwave_b1n3,1.0,3,0,109.0,0.0024733605907063913
standard,BCwave_b1n3,1.0,3,0,110.0,0.0025559982638616854
standard,BCwave_b1n3,1.0,3,0,111.0,0.0026440216305061103
standard,BCwave_b1n3,1.0,3,0,112.0,0.002728651343723208
standard,BCwave_b1n3,1.0,3,0,113.0,0.0028222663615165193
standard,BCwave_b1n3,1.0,3,0,114.0,0.0029192305819440278
standard,BCwave_b1n3,1.0,3,0,115.0,0.003023871060129869
standard,BCwave_b1n3,1.0,3,0,116.0,0.0031418457993028937
standard,BCwave_b1n3,1.0,3,0,117.0,0.003254777652169547
standard,BCwave_b1n3,1.0,3,0,118.0,0.003359537502603891
standard,BCwave_b1n3,1.0,3,0,119.0,0.003476599348905367
standard,BCwave_b1n3,1.0,3,0,120.0,0.0036091236503650436
standard,BCwave_b1n3,1.0,3,0,121.0,0.003743734675259229
standard,BCwave_b1n3,1.0,3,0,122.0,0.0038793700801977825
standard,BCwave_b1n3,1.0,3,0,123.0,0.004024931887360856
standard,BCwave_b1n3,1.0,3,0,124.0,0.004179159302286682
standard,BCwave_b1n3,1.0,3,0,125.0,0.004335430076239299
standard,BCwave_b1n3,1.0,3,0,126.0,0.004495011062014013
standard,BCwave_b1n3,1.0,3,0,127.0,0.004664669224110029
standard,BCwave_b1n3,1.0,3,0,128.0,0.004845790960931571
standard,BCwave_b1n3,1.0,3,0,129.0,0.0050336163589519214
standard,BCwave_b1n3,1.0,3,0,130.0,0.005228034829915774
standard,BCwave_b1n3,1.0,3,0,131.0,0.005431345051733928
standard,BCwave_b1n3,1.0,3,0,132.0,0.005645471869525838
standard,BCwave_b1n3,1.0,3,0,133.0,0.005869353656610474
standard,BCwave_b1n3,1.0,3,0,134.0,0.0061018596329341255
standard,BCwave_b1n3,1.0,3,0,135.0,0.0063445234352473125
standard,BCwave_b1n3,1.0,3,0,136.0,0.006597100531114984
standard,BCwave_b1n3,1.0,3,0,137.0,0.006862743402464418
