ensemble,case,b,n,s,variable,pressure_hpa,value,window_start_h,window_end_h,window_count
u30,BCwave_b1_u30_n1_s10,1.0,1,10,ep_flux_vertical,100.0,131755.4167608964,231.0,287.0,57
u30,BCwave_b1_u30_n1_s10,1.0,1,10,ep_flux_vertical,150.0,2933441.3530701753,231.0,287.0,57
u30,BCwave_b1_u30_n1_s10,1.0,1,10,ep_flux_vertical,200.0,4956972.5394736845,231.0,287.0,57
u30,BCwave_b1_u30_n1_s10,1.0,1,10,ep_flux_vertical,250.0,4994604.449561403,231.0,287.0,57
u30,BCwave_b1_u30_n1_s10,1.0,1,10,ep_flux_vertical,300.0,4204046.031798245,231.0,287.0,57
u30,BCwave_b1_u30_n1_s10,1.0,1,10,ep_flux_vertical,400.0,-75734.81126644737,231.0,287.0,57
u30,BCwave_b1_u30_n1_s10,1.0,1,10,ep_flux_vertical,500.0,-8786951.192982456,231.0,287.0,57
u30,BCwave_b1_u30_n1_s10,1.0,1,10,ep_flux_vertical,600.0,-15849199.578947369,231.0,287.0,57
u30,BCwave_b1_u30_n1_s10,1.0,1,10,ep_flux_vertical,700.0,-19203703.0,231.0,287.0,57
u30,BCwave_b1_u30_n1_s10,1.0,1,10,ep_flux_vertical,850.0,-17318471.57894737,231.0,287.0,57
u30,BCwave_b1_u30_n1_s10,1.0,1,10,ep_flux_vertical,925.0,-11307242.157894736,231.0,287.0,57
u30,BCwave_b1_u30_n1_s10,1.0,1,10,ep_flux_vertical,975.0,-6988427.1228070175,231.0,287.0,57
u30,BCwave_b1_u30_n1_s10,1.0,1,10,ep_flux_vertical,1000.0,-5253326.299342105,231.0,287.0,57
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,eddy_heat_flux_vT,10.0,0.0030461712123637666,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,eddy_heat_flux_vT,50.0,0.010455934418132529,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,eddy_heat_flux_vT,100.0,0.06796920563404758,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,eddy_heat_flux_vT,150.0,0.029588499350384587,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,eddy_heat_flux_vT,200.0,-0.36272734793878736,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,eddy_heat_flux_vT,250.0,-0.3414572646087479,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,eddy_heat_flux_vT,300.0,0.5191577873303599,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,eddy_heat_flux_vT,400.0,2.8858190136296407,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,eddy_heat_flux_vT,500.0,3.697359488123939,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,eddy_heat_flux_vT,600.0,5.810781308582851,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,eddy_heat_flux_vT,700.0,8.69183732214428,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,eddy_heat_flux_vT,850.0,13.567928995404925,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,eddy_heat_flux_vT,925.0,16.91784145718529,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,eddy_heat_flux_vT,975.0,21.110290618169877,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,eddy_heat_flux_vT,1000.0,14.246666454133534,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,baroclinic_conversion_proxy,10.0,1.5647041543147477e-10,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,baroclinic_conversion_proxy,50.0,2.4584519378094217e-09,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,baroclinic_conversion_proxy,100.0,-4.3146810357357134e-08,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,baroclinic_conversion_proxy,150.0,-1.1363950204126706e-07,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,baroclinic_conversion_proxy,200.0,2.1116077704164127e-06,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,baroclinic_conversion_proxy,250.0,2.3138798817730808e-06,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,baroclinic_conversion_proxy,300.0,-5.387401429857164e-06,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,baroclinic_conversion_proxy,400.0,-1.78452079597134e-05,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,baroclinic_conversion_proxy,500.0,-1.4749825292576752e-06,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,baroclinic_conversion_proxy,600.0,2.843117913254814e-05,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,baroclinic_conversion_proxy,700.0,7.805392366814583e-05,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,baroclinic_conversion_proxy,850.0,0.000176433051646676,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,baroclinic_conversion_proxy,925.0,0.0002314339581062086,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,baroclinic_conversion_proxy,975.0,0.00030566680895087,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,baroclinic_conversion_proxy,1000.0,0.00011855700454145248,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,ep_flux_vertical,10.0,-31.17121572721572,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,ep_flux_vertical,50.0,-145.34071568080358,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,ep_flux_vertical,100.0,-3984.7462085542224,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,ep_flux_vertical,150.0,-3700.637999489194,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,ep_flux_vertical,200.0,106731.27006603422,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,ep_flux_vertical,250.0,122418.86507161458,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,ep_flux_vertical,300.0,-184373.0912330264,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,ep_flux_vertical,400.0,-1206312.683779762,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,ep_flux_vertical,500.0,-2239456.264136905,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,ep_flux_vertical,600.0,-4269421.428571428,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,ep_flux_vertical,700.0,-5623449.056547619,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,ep_flux_vertical,850.0,-6228234.529761905,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,ep_flux_vertical,925.0,-5721678.053571428,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,ep_flux_vertical,975.0,-5522295.568452381,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-10,1.0,3,-10,ep_flux_vertical,1000.0,-6397293.919642857,245.0,328.0,84
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,eddy_heat_flux_vT,10.0,0.008933296430886032,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,eddy_heat_flux_vT,50.0,0.0684999059284887,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,eddy_heat_flux_vT,100.0,0.3486080188905039,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,eddy_heat_flux_vT,150.0,-0.37161053476795075,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,eddy_heat_flux_vT,200.0,-2.4877015236885316,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,eddy_heat_flux_vT,250.0,-2.4443586141832414,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,eddy_heat_flux_vT,300.0,-0.9117373857767351,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,eddy_heat_flux_vT,400.0,3.8486901502455435,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,eddy_heat_flux_vT,500.0,5.556131893588651,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,eddy_heat_flux_vT,600.0,10.153428108461442,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,eddy_heat_flux_vT,700.0,15.106213631168488,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,eddy_heat_flux_vT,850.0,25.129792244203628,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,eddy_heat_flux_vT,925.0,29.578465769367835,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,eddy_heat_flux_vT,975.0,30.912128202376827,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,eddy_heat_flux_vT,1000.0,23.856714833167292,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,baroclinic_conversion_proxy,10.0,4.58335583420147e-10,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,baroclinic_conversion_proxy,50.0,1.6471980281554837e-08,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,baroclinic_conversion_proxy,100.0,-2.3888762050942646e-07,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,baroclinic_conversion_proxy,150.0,1.2995919566873777e-06,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,baroclinic_conversion_proxy,200.0,1.542577204036793e-05,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,baroclinic_conversion_proxy,250.0,1.9715811856346385e-05,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,baroclinic_conversion_proxy,300.0,7.578629914596311e-06,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,baroclinic_conversion_proxy,400.0,-2.541877210381743e-05,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,baroclinic_conversion_proxy,500.0,-3.579787286271092e-06,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,baroclinic_conversion_proxy,600.0,4.8039686120201594e-05,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,baroclinic_conversion_proxy,700.0,0.0001385397984948565,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,baroclinic_conversion_proxy,850.0,0.00034336360817354534,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,baroclinic_conversion_proxy,925.0,0.0004313766933797348,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,baroclinic_conversion_proxy,975.0,0.0004569525499978373,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,baroclinic_conversion_proxy,1000.0,0.00023871272377061446,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,ep_flux_vertical,10.0,-93.55919105775895,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,ep_flux_vertical,50.0,-966.1347946659212,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,ep_flux_vertical,100.0,-21389.71378843246,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,ep_flux_vertical,150.0,68084.99514868952,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,ep_flux_vertical,200.0,783598.3588709678,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,ep_flux_vertical,250.0,820953.2792338709,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,ep_flux_vertical,300.0,310725.2352570564,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,ep_flux_vertical,400.0,-1412863.9576612904,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,ep_flux_vertical,500.0,-3301356.393145161,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,ep_flux_vertical,600.0,-7210014.483870967,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,ep_flux_vertical,700.0,-8711478.741935484,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,ep_flux_vertical,850.0,-9862122.709677419,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,ep_flux_vertical,925.0,-8815817.35483871,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,ep_flux_vertical,975.0,-8834791.072580645,271.0,332.0,62
u30,BCwave_b1_u30_n3_s-5,1.0,3,-5,ep_flux_vertical,1000.0,-14309719.741935484,271.0,332.0,62
u30,BCwave_b1_u30_n3_s0,1.0,3,0,eddy_heat_flux_vT,10.0,0.00812700934404013,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,eddy_heat_flux_vT,50.0,0.07429317947553128,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,eddy_heat_flux_vT,100.0,0.36858159334075696,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,eddy_heat_flux_vT,150.0,-1.5052123629316991,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,eddy_heat_flux_vT,200.0,-4.362851181808783,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,eddy_heat_flux_vT,250.0,-5.490962889729714,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,eddy_heat_flux_vT,300.0,-4.692121481408878,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,eddy_heat_flux_vT,400.0,1.3831251099401591,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,eddy_heat_flux_vT,500.0,7.993056112406205,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,eddy_heat_flux_vT,600.0,16.514402214361695,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,eddy_heat_flux_vT,700.0,24.919285248736944,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,eddy_heat_flux_vT,850.0,37.35634620822206,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,eddy_heat_flux_vT,925.0,43.15355316473513,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,eddy_heat_flux_vT,975.0,47.27032120373784,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,eddy_heat_flux_vT,1000.0,45.08872156727071,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,baroclinic_conversion_proxy,10.0,1.5100020461619112e-10,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,baroclinic_conversion_proxy,50.0,-1.7776231135606078e-08,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,baroclinic_conversion_proxy,100.0,-4.4995375117428103e-07,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,baroclinic_conversion_proxy,150.0,5.830397528871818e-06,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,baroclinic_conversion_proxy,200.0,2.8189450394889645e-05,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,baroclinic_conversion_proxy,250.0,4.7159726076346006e-05,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,baroclinic_conversion_proxy,300.0,4.38903182152806e-05,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,baroclinic_conversion_proxy,400.0,-1.01159284756194e-05,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,baroclinic_conversion_proxy,500.0,-9.596104426199585e-06,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,baroclinic_conversion_proxy,600.0,8.085528159946469e-05,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,baroclinic_conversion_proxy,700.0,0.00024103278657112612,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,baroclinic_conversion_proxy,850.0,0.0005391009338437674,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,baroclinic_conversion_proxy,925.0,0.0006680088331542757,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,baroclinic_conversion_proxy,975.0,0.0006868849919481697,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,baroclinic_conversion_proxy,1000.0,0.0004938996666614727,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,ep_flux_vertical,10.0,-84.70608251921985,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,ep_flux_vertical,50.0,-1039.0227661132812,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,ep_flux_vertical,100.0,-22507.491569674745,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,ep_flux_vertical,150.0,318506.64859693876,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,ep_flux_vertical,200.0,1498962.0102040817,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,ep_flux_vertical,250.0,1844701.1734693877,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,ep_flux_vertical,300.0,1556115.392857143,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,ep_flux_vertical,400.0,-506138.96460459183,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,ep_flux_vertical,500.0,-4542385.25,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,ep_flux_vertical,600.0,-10890886.030612245,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,ep_flux_vertical,700.0,-13648494.765306123,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,ep_flux_vertical,850.0,-13360801.591836736,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,ep_flux_vertical,925.0,-11315320.469387755,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,ep_flux_vertical,975.0,-11984772.020408163,275.0,323.0,49
u30,BCwave_b1_u30_n3_s0,1.0,3,0,ep_flux_vertical,1000.0,-19665845.204081632,275.0,323.0,49
u30,BCwave_b1_u30_n3_s5,1.0,3,5,eddy_heat_flux_vT,10.0,0.025161398807540536,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,eddy_heat_flux_vT,50.0,0.36731128279979414,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,eddy_heat_flux_vT,100.0,0.9404046948139484,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,eddy_heat_flux_vT,150.0,-5.545051363798288,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,eddy_heat_flux_vT,200.0,-13.532348486093374,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,eddy_heat_flux_vT,250.0,-14.907042063199556,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,eddy_heat_flux_vT,300.0,-11.690340207173275,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,eddy_heat_flux_vT,400.0,0.6158294922743852,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,eddy_heat_flux_vT,500.0,11.581593916966366,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,eddy_heat_flux_vT,600.0,22.77792765544011,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,eddy_heat_flux_vT,700.0,39.25166210761437,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,eddy_heat_flux_vT,850.0,65.2644535945012,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,eddy_heat_flux_vT,925.0,71.3587500498845,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,eddy_heat_flux_vT,975.0,65.11623177161583,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,eddy_heat_flux_vT,1000.0,59.563211514399605,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,baroclinic_conversion_proxy,10.0,3.387955463716687e-10,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,baroclinic_conversion_proxy,50.0,-8.636189158677938e-08,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,baroclinic_conversion_proxy,100.0,-1.1422263143528583e-06,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,baroclinic_conversion_proxy,150.0,2.1733796424646593e-05,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,baroclinic_conversion_proxy,200.0,8.701676954213047e-05,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,baroclinic_conversion_proxy,250.0,0.00011864105083357292,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,baroclinic_conversion_proxy,300.0,9.801120988693304e-05,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,baroclinic_conversion_proxy,400.0,-1.0968691273004739e-05,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,baroclinic_conversion_proxy,500.0,-1.900753851749379e-05,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,baroclinic_conversion_proxy,600.0,0.00011816626717448414,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,baroclinic_conversion_proxy,700.0,0.000393941151672222,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,baroclinic_conversion_proxy,850.0,0.0009643641947499978,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,baroclinic_conversion_proxy,925.0,0.0011617611789216215,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,baroclinic_conversion_proxy,975.0,0.0010454178308674062,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,baroclinic_conversion_proxy,1000.0,0.0008369911464307314,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,ep_flux_vertical,10.0,-258.77594140859753,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,ep_flux_vertical,50.0,-4838.9091562124395,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,ep_flux_vertical,100.0,-56718.43885216346,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,ep_flux_vertical,150.0,1192194.5841346155,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,ep_flux_vertical,200.0,4482229.100961538,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,ep_flux_vertical,250.0,4631567.201923077,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,ep_flux_vertical,300.0,3570700.168269231,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,ep_flux_vertical,400.0,-5973.682241586538,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,ep_flux_vertical,500.0,-4534205.519230769,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,ep_flux_vertical,600.0,-10457831.903846154,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,ep_flux_vertical,700.0,-16139440.038461538,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,ep_flux_vertical,850.0,-18863803.692307692,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,ep_flux_vertical,925.0,-16451859.23076923,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,ep_flux_vertical,975.0,-15793261.673076924,279.0,330.0,52
u30,BCwave_b1_u30_n3_s5,1.0,3,5,ep_flux_vertical,1000.0,-25867082.269230768,279.0,330.0,52
u30,BCwave_b1_u30_n3_s10,1.0,3,10,eddy_heat_flux_vT,10.0,0.036877661043862725,257.0,300.0,44
u30,BCwave_b1_u30_n3_s10,1.0,3,10,eddy_heat_flux_vT,50.0,-0.05535021327258702,257.0,300.0,44
u30,BCwave_b1_u30_n3_s10,1.0,3,10,eddy_heat_flux_vT,100.0,-0.23121132745026526,257.0,300.0,44
u30,BCwave_b1_u30_n3_s10,1.0,3,10,eddy_heat_flux_vT,150.0,-3.5457081577994605,257.0,300.0,44
u30,BCwave_b1_u30_n3_s10,1.0,3,10,eddy_heat_flux_vT,200.0,-7.765486132014882,257.0,300.0,44
u30,BCwave_b1_u30_n3_s10,1.0,3,10,eddy_heat_flux_vT,250.0,-8.754370873624628,257.0,300.0,44
u30,BCwave_b1_u30_n3_s10,1.0,3,10,eddy_heat_flux_vT,300.0,-7.030936739661477,257.0,300.0,44
